PACKET_ID,PACKET_TYPE_Control_Packet,CONTROL_PACKET_TYPE_DIO,CONTROL_PACKET_TYPE_App1_CBR,CONTROL_PACKET_TYPE_DAO,SOURCE_ID,RECEIVER_ID,NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS_Successful,PACKET_STATUS_Collided,Class Type
515,0,0,1,0,1,3,10280000,10280000,6,1,0,0
0,1,1,0,0,12,15,93091136,93091136,6,1,0,1
290,0,0,1,0,1,3,5780000,5780000,6,1,0,0
0,1,1,0,0,9,4,13730508,13730508,6,0,1,1
0,1,1,0,0,3,13,16434668,16434668,6,0,1,1
0,1,0,0,0,2,5,68489244,68489244,0,1,0,2
307,0,0,1,0,1,5,30149945,30149945,0,1,0,0
293,0,0,1,0,2,7,71898524,71898524,0,1,0,1
0,1,1,0,0,15,12,17345824,17345824,6,0,1,1
455,0,0,1,0,1,3,9080000,9080000,6,1,0,0
185,0,0,1,0,1,3,3680000,3680000,6,1,0,0
244,0,0,1,0,1,5,38010968,38010968,0,1,0,2
84,0,0,1,0,1,3,1660000,1660000,6,1,0,0
0,1,0,0,0,2,4,51549252,51549252,0,1,0,2
0,1,0,0,0,1,12,6290000,6290000,6,1,0,1
500,0,0,1,0,1,3,9980000,9980000,6,1,0,0
0,1,0,0,0,2,5,42676125,42676125,0,1,0,2
182,0,0,1,0,1,3,3620000,3620000,6,1,0,0
0,1,1,0,0,7,12,13081,13081,6,1,0,0
0,1,0,0,0,10,5,64671242,64671242,0,1,0,2
0,1,0,0,0,10,4,58215226,58215226,0,1,0,2
0,1,1,0,0,15,13,24337776,24337776,6,0,1,1
0,1,0,0,0,10,3,6316000,6316000,6,1,0,2
323,0,0,1,0,1,5,31693101,31693101,0,1,0,0
334,0,0,1,0,1,5,52300399,52300399,0,1,0,2
0,1,1,0,0,9,12,70186611,70186611,6,1,0,1
553,0,0,1,0,1,3,11040000,11040000,6,1,0,0
0,1,1,0,0,12,3,97580685,97580685,6,0,1,1
0,1,0,0,0,2,3,3639000,3639000,6,1,0,2
201,0,0,1,0,1,3,4000000,4000000,6,1,0,0
428,0,0,1,0,1,5,41971313,41971313,0,1,0,0
526,0,0,1,0,1,4,51628510,51628510,0,1,0,0
0,1,0,0,1,12,13,49015036,49015036,6,1,0,0
77,0,0,1,0,1,4,7597914,7597914,0,1,0,0
0,1,1,0,0,6,15,92640153,92640153,6,0,1,1
271,0,0,1,0,1,5,26564300,26564300,0,1,0,0
543,0,0,1,0,1,4,53288416,53288416,0,1,0,0
0,1,0,0,0,2,3,7119000,7119000,6,1,0,2
0,1,1,0,0,5,14,11791238,11791238,6,1,0,1
429,0,0,1,0,1,4,42062125,42062125,0,1,0,0
418,0,0,1,0,1,4,40977609,40977609,0,1,0,0
478,0,0,1,0,2,7,92936558,92936558,0,1,0,0
235,0,0,1,0,2,7,45611404,45611404,0,1,0,0
0,1,0,0,0,1,3,8140000,8140000,6,1,0,1
235,0,0,1,0,2,7,45637520,45637520,0,1,0,0
0,1,1,0,0,5,1,16976572,16976572,6,0,1,1
239,0,0,1,0,2,7,46359792,46359792,0,1,0,0
0,1,1,0,0,13,15,70877018,70877018,6,1,0,1
0,1,1,0,0,6,9,8979352,8979352,6,1,0,1
0,1,1,0,0,4,14,15402121,15402121,6,0,1,1
0,1,0,0,0,1,2,5605000,5605000,6,1,0,1
0,1,1,0,0,15,4,70759839,70759839,6,0,1,1
116,0,0,1,0,1,3,2300000,2300000,6,1,0,0
0,1,1,0,0,6,10,92576941,92576941,6,0,1,1
0,1,1,0,0,9,14,11604490,11604490,6,1,0,1
0,1,0,0,0,10,9,14035000,14035000,6,1,0,1
417,0,0,1,0,1,3,8320000,8320000,6,1,0,0
0,1,1,0,0,9,12,23803996,23803996,6,1,0,1
0,1,1,0,0,4,12,70828333,70828333,6,1,0,1
0,1,1,0,0,11,4,93030132,93030132,6,1,0,1
0,1,1,0,0,3,2,72160150,72160150,6,0,1,1
0,1,1,0,0,4,9,22391896,22391896,6,1,0,1
0,1,0,0,1,12,13,83007285,83007285,6,1,0,0
339,0,0,1,0,1,4,33170622,33170622,0,1,0,0
0,1,0,0,0,10,3,3936000,3936000,6,1,0,2
141,0,0,1,0,1,4,13869616,13869616,0,1,0,0
277,0,0,1,0,1,4,27219166,27219166,0,1,0,0
0,1,0,0,0,10,5,60963431,60963431,0,1,0,2
269,0,0,1,0,1,4,41905768,41905768,0,1,0,2
0,1,1,0,0,13,15,70352258,70352258,6,0,1,1
155,0,0,1,0,1,4,24470797,24470797,0,1,0,2
0,1,0,0,0,1,11,39210000,39210000,6,0,1,1
253,0,0,1,0,1,3,5040000,5040000,6,1,0,0
0,1,1,0,0,12,1,22474282,22474282,6,1,0,1
469,0,0,1,0,1,5,45975216,45975216,0,1,0,0
0,1,1,0,0,11,2,13486289,13486289,6,1,0,1
0,1,0,0,0,2,5,59318006,59318006,0,1,0,2
0,1,0,0,0,2,5,24935066,24935066,0,1,0,2
111,0,0,1,0,1,4,10936658,10936658,0,1,0,0
176,0,0,1,0,1,5,27575454,27575454,0,1,0,2
260,0,0,1,0,2,6,50418494,50418494,6,1,0,0
382,0,0,1,0,1,3,7620000,7620000,6,1,0,0
445,0,0,1,0,2,6,86431704,86431704,6,1,0,0
231,0,0,1,0,1,5,22696745,22696745,0,1,0,0
217,0,0,1,0,1,4,36533349,36533349,0,1,0,2
0,1,1,0,0,3,13,73257853,73257853,6,1,0,1
0,1,0,0,0,1,5,39215000,39215000,6,0,1,1
0,1,1,0,0,6,15,71904798,71904798,6,0,1,1
0,1,1,0,0,11,5,70931140,70931140,6,1,0,1
448,0,0,1,0,2,8,87083240,87083240,0,1,0,0
162,0,0,1,0,1,5,15906125,15906125,0,1,0,0
0,1,1,0,0,15,12,71425059,71425059,6,0,1,1
363,0,0,1,0,1,3,7240000,7240000,6,1,0,2
502,0,0,1,0,2,6,97527666,97527666,6,1,0,0
72,0,0,1,0,1,5,7068972,7068972,0,1,0,0
327,0,0,1,0,1,5,31989595,31989595,0,1,0,0
58,0,0,1,0,1,5,5724358,5724358,0,1,0,0
90,0,0,1,0,1,5,8940910,8940910,0,1,0,0
0,1,0,0,0,10,4,31242233,31242233,0,1,0,2
0,1,1,0,0,13,3,23445920,23445920,6,1,0,1
464,0,0,1,0,1,4,45505143,45505143,0,1,0,0
0,1,1,0,0,11,14,12925733,12925733,6,1,0,1
309,0,0,1,0,1,4,52282529,52282529,0,1,0,2
363,0,0,1,0,1,3,7240000,7240000,6,1,0,0
0,1,0,0,0,2,5,43938992,43938992,0,1,0,2
0,1,1,0,0,13,15,16527365,16527365,6,1,0,1
247,0,0,1,0,1,4,24251240,24251240,0,1,0,0
166,0,0,1,0,1,4,16332390,16332390,0,1,0,0
168,0,0,1,0,1,3,3340000,3340000,6,1,0,2
237,0,0,1,0,1,5,23260799,23260799,0,1,0,0
73,0,0,1,0,1,5,7157818,7157818,0,1,0,0
0,1,0,0,0,2,3,4481000,4481000,6,1,0,2
0,1,0,0,0,10,3,5889000,5889000,6,1,0,2
258,0,0,1,0,1,5,25322067,25322067,0,1,0,0
0,1,0,0,0,10,5,66125995,66125995,0,1,0,2
482,0,0,1,0,2,7,93729880,93729880,0,1,0,0
317,0,0,1,0,1,5,31053383,31053383,0,1,0,0
0,1,0,0,0,10,3,2476000,2476000,6,1,0,2
236,0,0,1,0,2,6,45746510,45746510,6,1,0,0
513,0,0,1,0,2,8,99676015,99676015,0,1,0,0
270,0,0,1,0,1,4,26531507,26531507,0,1,0,0
70,0,0,1,0,1,3,1380000,1380000,6,1,0,0
175,0,0,1,0,1,3,3480000,3480000,6,1,0,2
9,0,0,1,0,1,3,160000,160000,6,1,0,0
0,1,1,0,0,15,10,14998021,14998021,6,0,1,1
0,1,0,0,1,13,4,22046442,22046442,6,0,1,1
353,0,0,1,0,1,5,59799506,59799506,0,1,0,2
0,1,1,0,0,13,15,73541767,73541767,6,0,1,1
0,1,0,0,0,2,5,66507595,66507595,0,1,0,2
423,0,0,1,0,1,3,8440000,8440000,6,1,0,0
355,0,0,1,0,1,4,34793592,34793592,0,1,0,0
208,0,0,1,0,1,3,4140000,4140000,6,1,0,0
0,1,0,0,0,10,4,54537658,54537658,0,1,0,2
152,0,0,1,0,1,4,14951991,14951991,0,1,0,0
0,1,0,0,0,2,3,6470000,6470000,6,1,0,2
0,1,1,0,0,6,4,17740006,17740006,6,0,1,1
0,1,0,0,0,10,15,9135000,9135000,6,0,1,1
0,1,1,0,0,9,12,71571814,71571814,6,0,1,1
158,0,0,1,0,1,3,3140000,3140000,6,1,0,2
0,1,1,0,0,11,2,18442354,18442354,6,1,0,1
0,1,1,0,0,11,9,13227855,13227855,6,0,1,1
0,1,0,0,0,1,12,41270000,41270000,6,0,1,1
66,0,0,1,0,1,3,1300000,1300000,6,1,0,0
0,1,1,0,0,11,2,23728297,23728297,6,1,0,1
0,1,0,0,0,1,11,8535000,8535000,6,1,0,1
155,0,0,1,0,1,5,24477791,24477791,0,1,0,2
348,0,0,1,0,1,3,6940000,6940000,6,1,0,0
81,0,0,1,0,1,3,1600000,1600000,6,1,0,0
0,1,1,0,0,6,4,23171076,23171076,6,0,1,1
0,1,0,0,0,2,5,63701049,63701049,0,1,0,2
342,0,0,1,0,1,5,33472830,33472830,0,1,0,0
539,0,0,1,0,1,3,10760000,10760000,6,1,0,0
0,1,0,0,0,10,3,3549000,3549000,6,1,0,2
234,0,0,1,0,1,3,4660000,4660000,6,1,0,0
49,0,0,1,0,1,3,960000,960000,6,1,0,0
33,0,0,1,0,1,3,640000,640000,6,1,0,0
90,0,0,1,0,1,3,1780000,1780000,6,1,0,0
0,1,0,0,0,10,3,5829000,5829000,6,1,0,2
0,1,0,0,0,6,5,31742230,31742230,0,1,0,2
60,0,0,1,0,1,5,5917668,5917668,0,1,0,0
0,1,1,0,0,11,13,200004,200004,6,0,1,0
554,0,0,1,0,1,3,11060000,11060000,6,1,0,0
426,0,0,1,0,1,3,8500000,8500000,6,1,0,0
0,1,1,0,0,3,4,97500567,97500567,6,0,1,1
0,1,0,0,0,10,3,4089000,4089000,6,1,0,2
0,1,0,0,0,2,4,21145074,21145074,0,1,0,2
301,0,0,1,0,1,3,6000000,6000000,6,1,0,2
488,0,0,1,0,2,7,94876849,94876849,0,1,0,0
223,0,0,1,0,1,4,21927810,21927810,0,1,0,0
338,0,0,1,0,1,5,33107237,33107237,0,1,0,0
422,0,0,1,0,1,3,8420000,8420000,6,1,0,0
0,1,0,0,0,1,4,13790000,13790000,6,1,0,1
0,1,0,0,0,2,3,1716000,1716000,6,1,0,2
0,1,1,0,0,6,15,13163808,13163808,6,0,1,1
125,0,0,1,0,1,4,12299521,12299521,0,1,0,0
0,1,0,0,0,2,5,23329356,23329356,0,1,0,2
0,1,1,0,0,12,9,15379937,15379937,6,0,1,1
0,1,0,0,0,2,4,28339347,28339347,0,1,0,2
0,1,1,0,0,7,2,1985431,1985431,6,1,0,0
31,0,0,1,0,1,5,3040795,3040795,0,1,0,0
0,1,0,0,0,2,3,5820000,5820000,6,1,0,2
0,1,1,0,0,6,10,92534018,92534018,6,1,0,1
507,0,0,1,0,2,7,98594001,98594001,0,1,0,0
0,1,1,0,0,12,2,65154679,65154679,6,1,0,2
0,1,0,0,0,10,14,6770000,6770000,6,1,0,1
469,0,0,1,0,1,5,46017270,46017270,0,1,0,0
0,1,0,0,1,2,3,24008406,24008406,6,1,0,0
0,1,0,0,0,10,6,43540000,43540000,6,1,0,1
211,0,0,1,0,1,4,33093920,33093920,0,1,0,2
0,1,0,0,0,10,5,48327718,48327718,0,1,0,2
0,1,0,0,0,2,3,3730000,3730000,6,1,0,2
387,0,0,1,0,1,5,37953644,37953644,0,1,0,0
426,0,0,1,0,1,4,66427829,66427829,0,1,0,2
0,1,1,0,0,15,6,24733626,24733626,6,1,0,1
0,1,1,0,0,11,12,23223024,23223024,6,1,0,1
0,1,0,0,0,2,3,6993000,6993000,6,1,0,2
188,0,0,1,0,1,3,3740000,3740000,6,1,0,0
0,1,0,0,0,1,11,6100000,6100000,6,0,1,1
0,1,0,0,0,10,4,58425000,58425000,6,0,1,1
372,0,0,1,0,1,3,7420000,7420000,6,1,0,2
280,0,0,1,0,2,7,54405428,54405428,0,1,0,0
162,0,0,1,0,1,3,3220000,3220000,6,1,0,2
7,0,0,1,0,1,4,614131,614131,0,1,0,0
260,0,0,1,0,2,7,50443969,50443969,0,1,0,0
0,1,0,0,0,10,15,45790000,45790000,6,1,0,1
0,1,1,0,0,13,15,69083799,69083799,6,1,0,1
0,1,1,0,0,5,13,22833742,22833742,6,1,0,1
0,1,1,0,0,9,11,21627375,21627375,6,0,0,1
450,0,0,1,0,1,4,44129511,44129511,0,1,0,0
0,1,0,0,0,2,4,33073463,33073463,0,1,0,2
372,0,0,1,0,1,3,7420000,7420000,6,1,0,2
41,0,0,1,0,1,4,4065460,4065460,0,1,0,0
0,1,1,0,0,3,12,16386497,16386497,6,1,0,1
135,0,0,1,0,1,5,22942706,22942706,0,1,0,2
187,0,0,1,0,1,4,18378852,18378852,0,1,0,0
157,0,0,1,0,1,3,3120000,3120000,6,1,0,0
0,1,0,0,0,2,4,51167880,51167880,0,1,0,2
422,0,0,1,0,1,4,41399013,41399013,0,1,0,0
0,1,0,0,0,10,3,6643000,6643000,6,1,0,2
250,0,0,1,0,2,8,48538098,48538098,0,1,0,0
0,1,0,0,0,6,5,64373495,64373495,0,1,0,2
0,1,0,0,0,10,5,53631403,53631403,0,1,0,2
344,0,0,1,0,1,4,33702480,33702480,0,1,0,0
261,0,0,1,0,1,4,40686815,40686815,0,1,0,2
0,1,0,0,0,6,3,3490000,3490000,6,0,1,2
560,0,0,1,0,1,5,54965103,54965103,0,1,0,0
56,0,0,1,0,1,4,5532663,5532663,0,1,0,0
0,1,0,0,0,10,5,58660185,58660185,0,1,0,2
25,0,0,1,0,1,4,2428973,2428973,0,1,0,0
0,1,1,0,0,2,6,4709014,4709014,6,1,0,1
411,0,0,1,0,1,5,40239688,40239688,0,1,0,0
0,1,0,0,1,12,3,54007953,54007953,6,1,0,0
256,0,0,1,0,2,6,49639830,49639830,6,1,0,0
0,1,0,0,0,10,15,8150000,8150000,6,0,1,1
0,1,1,0,0,6,9,11690536,11690536,6,0,1,1
0,1,0,0,0,2,4,59057350,59057350,0,1,0,2
406,0,0,1,0,1,5,39745982,39745982,0,1,0,0
0,1,0,0,0,10,4,29579072,29579072,0,1,0,2
0,1,0,0,0,1,12,40655000,40655000,6,0,1,1
0,1,1,0,0,11,2,70859381,70859381,6,0,1,1
270,0,0,1,0,2,7,52396038,52396038,0,1,0,0
524,0,0,1,0,1,5,51396365,51396365,0,1,0,0
0,1,1,0,0,3,2,12718407,12718407,6,0,1,1
250,0,0,1,0,2,8,48530449,48530449,0,1,0,0
71,0,0,1,0,1,4,6987759,6987759,0,1,0,0
458,0,0,1,0,2,6,88962362,88962362,6,1,0,0
470,0,0,1,0,1,3,9380000,9380000,6,1,0,0
217,0,0,1,0,1,4,36653773,36653773,0,1,0,2
239,0,0,1,0,1,3,4760000,4760000,6,1,0,2
456,0,0,1,0,1,3,9100000,9100000,6,1,0,0
37,0,0,1,0,1,5,3666204,3666204,0,1,0,0
0,1,0,0,0,10,15,11160000,11160000,6,1,0,1
0,1,1,0,0,4,6,14616772,14616772,6,1,0,1
0,1,0,0,0,2,4,25416609,25416609,0,1,0,2
0,1,1,0,0,5,11,10276893,10276893,6,1,0,1
281,0,0,1,0,2,8,54566695,54566695,0,1,0,0
478,0,0,1,0,1,5,46847542,46847542,0,1,0,0
83,0,0,1,0,1,5,8253729,8253729,0,1,0,0
258,0,0,1,0,1,3,5140000,5140000,6,1,0,0
267,0,0,1,0,1,4,41613262,41613262,0,1,0,2
458,0,0,1,0,1,3,9140000,9140000,6,1,0,0
161,0,0,1,0,1,3,3200000,3200000,6,1,0,0
0,1,1,0,0,14,10,72115663,72115663,6,0,1,1
0,1,0,0,0,6,5,57582981,57582981,0,1,0,2
0,1,1,0,0,11,4,69099290,69099290,6,0,1,1
391,0,0,1,0,1,5,38342855,38342855,0,1,0,0
222,0,0,1,0,1,3,4420000,4420000,6,1,0,0
0,1,1,0,0,12,15,93471163,93471163,6,0,1,1
264,0,0,1,0,2,6,51197158,51197158,6,1,0,0
129,0,0,1,0,1,3,2560000,2560000,6,1,0,0
0,1,0,0,0,10,6,43060000,43060000,6,1,0,1
0,1,0,0,0,2,3,2117000,2117000,6,1,0,2
494,0,0,1,0,1,4,48402066,48402066,0,1,0,0
0,1,0,0,0,1,5,9085000,9085000,6,1,0,1
269,0,0,1,0,1,3,5360000,5360000,6,1,0,0
0,1,0,0,0,10,2,11530000,11530000,6,1,0,1
0,1,1,0,0,13,9,92776986,92776986,6,0,1,1
205,0,0,1,0,1,4,20153842,20153842,0,1,0,0
0,1,1,0,0,3,1,105443,105443,6,1,0,0
61,0,0,1,0,1,5,6001745,6001745,0,1,0,0
452,0,0,1,0,1,4,44264061,44264061,0,1,0,0
320,0,0,1,0,1,3,6380000,6380000,6,1,0,0
257,0,0,1,0,1,4,25238369,25238369,0,1,0,0
0,1,0,0,0,2,4,34885975,34885975,0,1,0,2
0,1,0,0,0,10,6,10825000,10825000,6,1,0,1
373,0,0,1,0,1,5,36540438,36540438,0,1,0,0
459,0,0,1,0,1,5,45065925,45065925,0,1,0,0
0,1,1,0,0,13,12,70548365,70548365,6,1,0,1
0,1,0,0,0,10,15,9970000,9970000,6,0,1,1
116,0,0,1,0,1,4,11443969,11443969,0,1,0,0
183,0,0,1,0,1,3,3640000,3640000,6,1,0,0
0,1,1,0,0,5,11,23491720,23491720,6,0,1,1
513,0,0,1,0,2,6,99668992,99668992,6,1,0,0
350,0,0,1,0,1,5,59349967,59349967,0,1,0,2
0,1,1,0,0,10,3,15150863,15150863,6,1,0,0
97,0,0,1,0,2,6,4485120,4485120,6,0,1,1
416,0,0,1,0,1,5,40716114,40716114,0,1,0,0
517,0,0,1,0,1,3,10320000,10320000,6,1,0,0
73,0,0,1,0,1,3,1440000,1440000,6,1,0,0
0,1,1,0,0,15,6,22723597,22723597,6,1,0,1
370,0,0,1,0,1,4,36198736,36198736,0,1,0,0
435,0,0,1,0,2,6,84485044,84485044,6,1,0,0
417,0,0,1,0,1,3,8320000,8320000,6,1,0,0
0,1,0,0,0,10,15,44845000,44845000,6,1,0,1
0,1,0,0,0,6,4,52935796,52935796,0,1,0,2
0,1,0,0,0,2,3,4315000,4315000,6,0,1,2
0,1,0,0,0,1,11,14175000,14175000,6,1,0,1
0,1,0,0,0,2,5,43394651,43394651,0,1,0,2
0,1,0,0,0,2,4,32736129,32736129,0,1,0,2
0,1,1,0,0,5,3,16484251,16484251,6,1,0,1
103,0,0,1,0,1,5,10227475,10227475,0,1,0,0
0,1,0,0,0,2,3,4302000,4302000,6,1,0,2
440,0,0,1,0,1,4,43145650,43145650,0,1,0,0
281,0,0,1,0,2,6,54506480,54506480,6,1,0,0
439,0,0,1,0,1,5,43055509,43055509,0,1,0,0
0,1,1,0,0,8,6,6401704,6401704,6,1,0,0
0,1,0,0,0,6,3,4460000,4460000,6,1,0,2
0,1,1,0,0,5,15,9877786,9877786,6,1,0,1
0,1,0,0,0,2,3,4323000,4323000,6,1,0,2
0,1,0,0,0,2,5,57808987,57808987,0,1,0,2
0,1,1,0,0,13,11,13967944,13967944,6,0,1,1
0,1,0,0,0,2,5,56960302,56960302,0,1,0,2
6,0,0,1,0,1,4,525925,525925,0,1,0,0
193,0,0,1,0,1,4,18926008,18926008,0,1,0,0
246,0,0,1,0,1,5,24159850,24159850,0,1,0,0
80,0,0,1,0,1,4,7948488,7948488,0,1,0,0
0,1,1,0,0,6,10,11926699,11926699,6,1,0,1
214,0,0,1,0,1,4,21067262,21067262,0,1,0,0
0,1,0,0,0,10,3,1697000,1697000,6,1,0,2
80,0,0,1,0,1,5,7889232,7889232,0,1,0,0
0,1,0,0,0,10,9,10030000,10030000,6,0,1,1
187,0,0,1,0,1,5,18344752,18344752,0,1,0,0
481,0,0,1,0,2,6,93439680,93439680,6,1,0,0
0,1,1,0,0,11,12,9487542,9487542,6,1,0,1
0,1,0,0,0,10,3,3862000,3862000,6,1,0,2
0,1,0,0,0,10,5,59270378,59270378,0,1,0,2
521,0,0,1,0,1,4,51140980,51140980,0,1,0,0
0,1,1,0,0,13,14,14205920,14205920,6,0,1,1
0,1,0,0,0,2,3,2592000,2592000,6,1,0,2
175,0,0,1,0,1,5,17194079,17194079,0,1,0,0
0,1,1,0,0,5,15,93932275,93932275,6,0,1,1
0,1,1,0,0,3,12,10856371,10856371,6,1,0,1
367,0,0,1,0,1,5,62167696,62167696,0,1,0,2
0,1,0,0,0,10,6,8380000,8380000,6,1,0,1
337,0,0,1,0,1,3,6720000,6720000,6,1,0,0
509,0,0,1,0,1,4,49909017,49909017,0,1,0,0
52,0,0,1,0,2,6,2382720,2382720,6,1,0,1
0,1,1,0,0,14,4,71540159,71540159,6,1,0,1
495,0,0,1,0,2,8,96227459,96227459,0,1,0,0
81,0,0,1,0,1,5,8064213,8064213,0,1,0,0
102,0,0,1,0,1,5,10095646,10095646,0,1,0,0
0,1,0,0,0,1,3,13780000,13780000,6,0,1,1
379,0,0,1,0,1,5,37158386,37158386,0,1,0,0
55,0,0,1,0,1,5,5420855,5420855,0,1,0,0
301,0,0,1,0,1,4,29460249,29460249,0,1,0,0
55,0,0,1,0,1,5,5428504,5428504,0,1,0,0
271,0,0,1,0,2,7,52634647,52634647,0,1,0,0
308,0,0,1,0,1,4,30176076,30176076,0,1,0,0
0,1,0,0,0,2,3,6927000,6927000,6,1,0,2
287,0,0,1,0,1,3,5720000,5720000,6,1,0,2
400,0,0,1,0,1,4,39238171,39238171,0,1,0,0
483,0,0,1,0,2,7,93839189,93839189,0,1,0,0
554,0,0,1,0,1,3,11060000,11060000,6,1,0,0
0,1,1,0,0,13,4,71433893,71433893,6,0,1,1
526,0,0,1,0,1,3,10500000,10500000,6,1,0,0
0,1,0,0,0,10,3,2143000,2143000,6,1,0,2
385,0,0,1,0,1,3,7680000,7680000,6,1,0,2
0,1,0,0,0,2,5,54628531,54628531,0,1,0,2
387,0,0,1,0,1,3,7720000,7720000,6,1,0,2
339,0,0,1,0,1,4,33178271,33178271,0,1,0,0
0,1,0,0,0,10,4,49419146,49419146,0,1,0,2
409,0,0,1,0,1,4,40131107,40131107,0,1,0,0
236,0,0,1,0,1,4,36840327,36840327,0,1,0,2
8,0,0,1,0,1,3,140000,140000,6,1,0,0
0,1,0,0,0,10,3,1876000,1876000,6,1,0,2
47,0,0,1,0,1,3,920000,920000,6,1,0,0
0,1,1,0,0,6,4,22689346,22689346,6,0,1,1
0,1,0,0,0,2,3,3511000,3511000,6,0,1,2
238,0,0,1,0,1,3,4740000,4740000,6,1,0,2
0,1,1,0,0,3,13,22998687,22998687,6,0,1,1
0,1,1,0,0,14,4,10597362,10597362,6,0,1,1
10,0,0,1,0,1,4,923867,923867,0,1,0,0
422,0,0,1,0,2,6,81954386,81954386,6,1,0,0
0,1,1,0,0,15,10,93439700,93439700,6,1,0,1
0,1,0,0,1,3,9,52048736,52048736,6,1,0,0
186,0,0,1,0,1,4,18261650,18261650,0,1,0,0
144,0,0,1,0,1,5,22746357,22746357,0,1,0,2
298,0,0,1,0,1,4,50443884,50443884,0,1,0,2
0,1,0,0,0,2,3,4200000,4200000,6,1,0,2
107,0,0,1,0,1,3,2120000,2120000,6,1,0,0
0,1,0,0,0,1,3,12690000,12690000,6,1,0,1
77,0,0,1,0,1,5,7572743,7572743,0,1,0,0
280,0,0,1,0,1,5,27473622,27473622,0,1,0,0
0,1,0,0,0,2,3,5189000,5189000,6,1,0,2
0,1,0,0,0,10,5,60803227,60803227,0,1,0,2
528,0,0,1,0,1,5,51734242,51734242,0,1,0,0
532,0,0,1,0,1,3,10620000,10620000,6,1,0,0
0,1,1,0,0,6,10,12529973,12529973,6,1,0,1
319,0,0,1,0,1,4,31266455,31266455,0,1,0,0
0,1,0,0,0,10,4,22065792,22065792,0,1,0,2
357,0,0,1,0,1,5,34997034,34997034,0,1,0,0
441,0,0,1,0,1,4,43203931,43203931,0,1,0,0
484,0,0,1,0,2,7,94084450,94084450,0,1,0,0
380,0,0,1,0,1,4,59288905,59288905,0,1,0,2
0,1,0,0,0,10,14,43695000,43695000,6,0,1,1
0,1,1,0,0,5,9,17411861,17411861,6,0,1,1
0,1,0,0,0,2,3,2849000,2849000,6,1,0,2
0,1,1,0,0,6,10,15536809,15536809,6,1,0,1
0,1,0,0,0,2,3,6714000,6714000,6,0,1,2
75,0,0,1,0,2,7,18026984,18026984,0,1,0,1
0,1,1,0,0,3,12,69804868,69804868,6,0,1,1
0,1,1,0,0,3,8,4001447,4001447,6,1,0,0
125,0,0,1,0,1,5,12299506,12299506,0,1,0,0
96,0,0,1,0,1,3,1900000,1900000,6,1,0,0
443,0,0,1,0,2,8,86128021,86128021,0,1,0,0
130,0,0,1,0,1,5,12810283,12810283,0,1,0,0
0,1,0,0,0,6,5,64016372,64016372,0,1,0,2
0,1,0,0,0,1,12,13415000,13415000,6,0,1,1
0,1,1,0,0,4,15,99637027,99637027,6,1,0,0
0,1,1,0,0,12,4,73153631,73153631,6,0,1,1
0,1,0,0,0,10,2,15105000,15105000,6,0,1,1
294,0,0,1,0,1,5,28800005,28800005,0,1,0,0
0,1,1,0,0,3,5,13219788,13219788,6,1,0,1
0,1,1,0,0,5,3,92686081,92686081,6,1,0,1
244,0,0,1,0,2,8,47384729,47384729,0,1,0,0
214,0,0,1,0,1,5,21041131,21041131,0,1,0,0
0,1,0,0,0,2,4,40603269,40603269,0,1,0,2
0,1,0,0,0,6,4,56722999,56722999,0,1,0,2
197,0,0,1,0,1,4,30918959,30918959,0,1,0,2
0,1,1,0,0,6,9,12426715,12426715,6,0,1,1
0,1,0,0,0,10,5,30624622,30624622,0,1,0,2
0,1,0,0,0,2,5,22559267,22559267,0,1,0,2
271,0,0,1,0,1,5,45799936,45799936,0,1,0,2
504,0,0,1,0,2,6,97916998,97916998,6,1,0,0
274,0,0,1,0,2,6,53143818,53143818,6,1,0,0
0,1,1,0,0,12,5,69874135,69874135,6,1,0,1
0,1,0,0,0,2,3,3852000,3852000,6,1,0,2
30,0,0,1,0,1,5,2938860,2938860,0,1,0,0
359,0,0,1,0,1,5,60815974,60815974,0,1,0,2
0,1,1,0,0,14,9,13171010,13171010,6,0,1,1
363,0,0,1,0,1,4,35536907,35536907,0,1,0,0
309,0,0,1,0,1,4,52252222,52252222,0,1,0,2
126,0,0,1,0,1,5,12413188,12413188,0,1,0,0
306,0,0,1,0,1,4,29999948,29999948,0,1,0,0
195,0,0,1,0,1,3,3880000,3880000,6,1,0,0
0,1,1,0,0,9,6,15754691,15754691,6,1,0,1
0,1,1,0,0,5,11,69669349,69669349,6,1,0,1
0,1,1,0,0,3,5,24251097,24251097,6,1,0,1
0,1,0,0,0,2,5,32463328,32463328,0,1,0,2
439,0,0,1,0,1,5,68384885,68384885,0,1,0,2
359,0,0,1,0,1,5,56137725,56137725,0,1,0,2
0,1,0,0,0,10,5,35535015,35535015,0,1,0,2
137,0,0,1,0,1,4,23316575,23316575,0,1,0,2
0,1,0,0,0,10,6,10960000,10960000,6,1,0,1
0,1,1,0,0,3,2,93115783,93115783,6,1,0,1
0,1,1,0,0,12,4,21811806,21811806,6,1,0,1
41,0,0,1,0,1,4,4081687,4081687,0,1,0,0
298,0,0,1,0,1,4,50478960,50478960,0,1,0,2
0,1,0,0,0,2,3,1706000,1706000,6,1,0,2
0,1,0,0,0,1,12,6035000,6035000,6,0,1,1
